src_port,dst_port,protocol,packet_rate,byte_rate,avg_pkt_size,flow_duration_ms,total_pkts,total_bytes,syn_cnt,ack_cnt,fin_cnt,rst_cnt,psh_cnt,urg_cnt,unique_dst_ips,unique_dst_ports,iat_mean_ms,iat_std_ms,payload_entropy,tcp_win_sz,icmp_type,label
49120,25,1,367.03192364650783,60274.1987646049,634.7801863148417,335.6585063189236,97.85801138240711,1331714.040844558,65.8986370217864,42.643211638339054,13.033442984486477,10.872874862082577,12.847624437630236,4.667435587244092,1.0965231365542836,4.407603562886989,0.285795916704918,3.4965071878049905,4.097992720250418,0.0,-1,1
36488,8080,6,67.04641400076427,42098.14491933045,428.6190719458452,1846.795025322096,136.08462739952532,433545.2045278444,2.750900258234565,461.0594868756681,32.43788502724703,4.716398373502862,94.15735503025168,4.346538049556854,1.5573016572262273,1.0,6.43052562140117,4.085420489774975,6.359996934006067,38323.812518900195,-1,0
4003,16693,6,11.152426533998607,171213.62851910686,299.77890778888457,501.22234417386306,88.6380709099295,549914.8584979109,3.3933569937744053,164.1393536565727,13.489303311074323,21.419279547054284,98.34095381672796,0.4432681908823283,1.0,1.0,11.915085489359205,16.057048226996272,4.250510197316549,23715.054573734862,-1,0
19977,55596,17,8.718046958743242,48785.7472048017,517.1144275387194,4971.834218503972,21.483387975214995,10870.896410089115,1.8905088441300164,151.57677699722282,26.760176897033343,2.597576688127858,103.06619876459331,0.0744378153307255,2.5132131999536016,3.0448556812425975,2.115195463649279,18.257437846938526,6.455794898248428,25319.48758104315,-1,0
60521,34482,17,11.892288135051702,10731.544225195863,575.6409727410305,841.5898086830338,123.64552200370017,546746.8853493246,30.03874860633563,336.29718926615044,8.35478797769876,6.029512304994559,46.15130399320147,0.2506582132418536,1.0,4.877942550156731,20.687135695550076,6.0614273798214295,3.6789393571924576,29960.634137726913,-1,0
27935,33329,17,89.0044779756075,112294.36959212649,716.7435091279079,1497.486066614293,147.38155925444954,685254.8429885526,61.95313681456565,98.3210247082892,35.66122189173845,25.356439314980427,19.36041309701943,2.2136995164800948,1.0,1.1633882974612895,5.471187099245443,1.409655371313186,8.0,122.39750354512307,-1,1
22973,53,17,6.0714309972326195,6908.813233374753,572.1997006413897,924.8753681272161,60.29291744704831,439440.415056449,8.006816334923169,339.261152434169,6.4228258612598665,6.859675608832615,63.057167212699014,2.1105622302807214,17.763284031832058,14.852873246879401,3.5421033789632634,45.235658742261286,6.0351273154456395,20081.450725517116,-1,0
39268,41207,6,66.56613609529985,36373.0958322891,320.79748860623624,328.47629990509256,43.60752249464998,38060.972521169235,5.310619895209045,221.28229775158422,20.90440536816255,1.4320139986477063,121.54600641895112,2.6617832893872775,1.755355979717983,1.2187139203876989,14.765090453313018,11.144722904620085,5.002867330968819,50581.687561265346,-1,0
16337,443,17,124.10545350504177,75902.94658288092,487.38124045995283,313.29771500290826,20.5975466417784,151482.30991780106,13.72385840532085,104.16736485786215,10.069848735401303,15.49543308899482,106.6476982905956,0.2003223247973434,1.0,2.353639183445937,8.390348699825624,0.19773283041869116,5.566844800141699,20325.908778509107,-1,1
64835,8998,6,87.66304969938396,60372.43975132052,556.8805242134401,1841.5834980154152,81.96573486352452,145414.7090286667,14.838038840864375,95.46684059089033,16.33414735419568,0.8989105890562752,27.890743311988388,1.141345128877566,5.819508039835347,1.0,39.68826293653206,2.3511415134194147,5.645656381138861,37481.81798031626,-1,0
46057,7598,6,20.629389126898598,14017.02697554143,618.505082935684,743.3828059460923,523.8600516286031,2044858.5742222222,90.39864132134718,110.1949244082967,4.61050204787769,12.17282089369079,47.88904070503874,3.4710144222756556,1.317537512275033,1.0,2.165112637202757,1.3740420927052988,4.1931235464194385,0.0,-1,1
35708,22056,6,41.0941230706151,39300.60314843462,401.3731617801195,7567.67124362002,21.31846488806676,581058.3818049411,9.982660399226651,122.90216985456428,22.924599473960157,1.5401264957904481,126.62542707327293,2.1347401023814787,1.0,2.444137723074415,5.668321943073887,13.357243765861616,4.0581408319598244,19449.083069099943,-1,0
61914,42949,6,104.43921628155623,279865.11860115686,586.8548035273094,5982.96667846758,138.8628070598726,2408970.3753491817,124.90431698804932,19.620143568834276,9.789119808617773,2.455542980732849,42.27467246283159,0.796556088645646,1.4175495878835824,12.131940763778747,9.417779064222067,2.81478698277429,3.719267701606316,37876.19828647778,0,1
9359,53,6,100.48771652923051,66043.46811244288,537.6694074076039,55.75669314962617,125.69402834785606,659063.9817372182,33.76876288167379,81.99503300780064,10.98143692209829,86.5835488656004,42.492652026131424,3.8246300765528924,2.0065032263949023,8.445681669278823,7.406305504180256,2.245315311145621,3.689289068055866,0.0,-1,1
42923,37327,6,193.22752906905507,137364.3729843251,304.1081178099083,1062.438831211214,22.236181097515882,234370.38487180963,27.452178888740992,20.283991021361754,27.388839089604854,42.558863309530715,42.83162952007766,1.5022542659850573,1.0,1.2967807455758698,1.1646198367182616,1.621932119060589,2.0088181517423194,504.1603646483336,-1,1
15076,45841,6,25.58515450124531,39589.71444429132,915.9961253591105,3399.8485492411405,58.28105324903927,774840.9683916271,5.993283153518231,45.00815723329674,5.257883199147514,6.683498408724988,10.622635633768411,1.356951158364783,1.2436931577584507,18.2135618262622,10.642884998154432,2.8575799256070633,4.154808705665405,47825.33510760759,-1,0
16486,12009,17,47.056975431216685,9449.884032379126,20.0,1439.051468766346,30.3221319447057,447164.30300972564,109.84809660961587,648.2371507330114,2.365999674677683,27.362345346394502,139.92404169251455,0.6329301191983956,1.0,5.62105365294072,9.433434800198437,18.610665302185044,5.992684027572984,40509.80553497115,-1,0
38623,8080,6,43.588706797058876,118181.53550926894,312.1564470356375,260.7938462277273,1154.955926012132,844526.3895242892,53.56786208873464,103.98859584026367,1.8873727458891112,2.244656577393956,1.5579025823975217,0.3492837150591498,1.540337938646463,29.148338638722155,1.1820600979995275,1.1240348932656152,2.7605239877468066,5636.999949021428,-1,1
25866,64283,6,96.00919818765954,843.1775235204882,417.71902632277545,9293.38019478199,79.72535487696895,117697.61703009809,5.700317835278431,65.8477731992712,0.9048562085328756,1.379180723219906,324.2165503820124,1.3347545745662355,5.233536000577535,3.1064049490463908,16.71896194849122,21.69062279443145,6.1059450366578965,34624.353823809775,-1,0
51306,25,6,22.025981533539284,47824.41332246841,335.0036786266446,3460.607376179598,31.551447941326416,968122.8010805493,16.157649546082457,149.89328914359416,0.023147051644180763,2.0852149463074117,268.81719085377466,2.5368175822088266,3.5159108645541988,1.0,17.21776157316306,12.39005045715733,4.222157616932676,42320.81903594195,-1,0
48205,8080,17,66.23110022929015,7755.5735021084165,470.73930144948565,1458.6658607470633,38.5514679020092,163565.51282558645,9.516543097551342,176.8382047058139,44.424934559956185,9.72482272500408,12.329924713117373,0.6174323060710941,3.3591221563616616,8.529356379758445,0.9722658047577314,8.31134985617819,5.112460757462846,41420.55655279831,-1,0
32940,37405,6,2.029026399831785,18926.896706733038,134.58414993854524,1935.0114117423248,76.8093791177945,208980.15670301614,13.996763317331746,63.21305704025794,75.48863657228885,3.930320882052864,29.819649010806256,0.603723955441589,1.0,21.93059610004804,5.53712455540123,40.550699248465435,7.173793863584949,28310.43033188617,-1,0
55900,20993,6,159.92168344833965,5224.044620685125,617.7486121660697,399.1496259617908,111.99395364007552,78984.12737820552,2.610633742557074,86.57058901974118,58.33629392173499,11.155102829883695,155.77027061529307,0.03885083161664078,2.8596727261230726,3.0600825503523135,23.191919115385012,7.570177921254935,4.935910962146669,55835.14308161244,-1,0
56481,16950,6,81.6221536529559,8342.304646380695,597.328706205137,1646.0904917603975,186.64481574086713,373209.00525524805,0.035725437698810245,633.9447978243987,3.0394899096446806,17.000139558918747,3.58120348104592,1.1352039086099648,1.0,1.1665217676350268,2.015212994642095,0.29666403579479117,4.383525345442039,22244.484843827693,0,1
48505,25398,6,2.26856967912041,97005.97192563732,403.49516543505877,4474.115923897386,163.01079509263133,2133395.189038104,4.184568829993031,18.805174291782553,4.439326075273798,1.7435105254582741,149.18252465502212,0.059621659861391264,4.997351868641893,5.747076036560178,49.86706318596071,2.7727543634074046,3.608002676408275,17977.200017033974,-1,0
18445,15047,17,9.74417719298822,31425.54318536858,685.6549041927799,3442.305905953716,168.54814723235285,17742.735292800073,13.72810766724526,99.48852576256539,9.545975397273695,4.749287694638287,77.49686841021422,0.22981708620443758,5.484700050680115,1.0,59.65330425907217,2.2114460333020047,3.365444674058974,25887.58958676611,-1,0
10213,37444,6,38.07378892594145,34499.4083492871,606.9659496784914,10755.97757035637,109.34925597811393,1019868.8452011587,27.391301154062475,216.944067675019,23.508032046715485,1.9609693925168603,34.86565071105211,1.01996326706177,1.0,8.331663899734545,57.252125150765345,5.3935840542774764,5.421811015554105,32096.610846100797,-1,0
38481,42757,6,62.41860026597295,6038.364475165635,577.3966828519272,9132.22193896998,146.10961340956206,427916.50743157987,0.26650771514896276,160.27380392454614,5.454183674909581,11.96655013177806,172.6438743258979,0.43433448465539737,1.0,12.602890674350578,39.55793347212166,31.78386495570918,3.6219350486051987,39576.61551351845,-1,0
12165,9293,1,75.97145708581169,37692.80256491471,376.16737506309687,7346.530492472724,2.1324192631563066,310427.35533831106,11.619126425244808,221.50464078662378,28.563161179450766,6.092475971768364,84.12177120865546,0.03168285276007789,1.4828125613221907,3.091255830858896,4.384764808672587,4.179957888263555,4.271492653274281,38179.808680654336,-1,0
5415,25,6,23.893743380924672,13303.651929116138,375.424783701178,6895.181945705696,91.53665908111623,240996.75473782406,3.3754154352514494,18.09113769617828,0.1288957921210732,0.6178282812098411,59.249228491218034,0.6562529928437791,3.4516132251600036,8.510017463108099,1.5941821121902295,49.87287252335415,3.669032817879012,25262.160376670854,-1,0
42258,61378,17,7.314876841342623,79965.30342328432,212.93870500047535,9992.157671107389,26.268184560519146,169872.40728512462,7.1524141926762566,1.97985260206479,55.99009105548225,13.183907850136954,83.80823628616258,0.4198954023329722,5.621881566976466,9.471014550267142,8.11519357481587,2.572937743591035,4.413159332443413,6068.215247870976,-1,0
27553,22336,6,52.31239070215212,114259.91568432134,528.4928161549693,1285.991779037204,63.3703874994702,663075.1892764483,20.66169077328725,195.31288826460275,60.829068955171714,2.402395330159445,9.497038170048322,0.7674962456204955,4.942048282497085,11.178345320400837,2.153423768898967,25.58269049485311,4.872828733095469,29660.382724748975,-1,0
55554,3418,6,38.061724781516595,2622.829083037743,424.3116293542852,2914.2567409686667,158.69577622447693,1476412.3720105402,3.175148848644919,149.43548110686024,57.0405797731212,6.291386925866571,21.229804315802443,0.4478787930350197,2.825644314182581,1.4269470904057038,15.039355535877519,43.03157938566811,7.451563056565268,51159.05831318503,-1,0
60815,44019,6,51.24193970687422,65180.130056264396,842.7405581217988,1843.8258757496178,55.849475012856786,31931.018775411274,5.980403673727875,564.6972508645905,22.701968585190063,5.6492908575271,203.90127165253108,2.338882612469643,1.1010696331444698,20.073573324758634,19.383592617628253,0.13803206159332654,5.76181907821295,25891.992643420097,-1,0
17595,63231,6,37.600947199845514,36943.610203982884,340.8169511904998,544.8957072506919,91.0128941830402,79602.99162945687,3.638941354672375,91.51966321114669,0.7016329406450141,7.763758652594777,100.98838655810731,0.1240377279982325,1.7411058805908208,13.424683814024903,63.71912204714275,4.776653109817513,4.094011639013441,41231.8113431525,-1,0
26951,8080,6,22.404638794893927,17642.50747988553,179.11687060153952,2733.2211847279946,40.40575042970247,640444.3388919748,2.108815263653277,154.5116166614051,0.3022269628969475,0.9739387972100604,57.78708189851064,0.6347203571974545,1.0,7.980481205104524,41.6225537157976,9.208991227781148,5.937118757899746,36331.4441324325,-1,0
33306,443,17,37.97979592248335,39896.142812177895,455.5904365804571,8216.984599040868,87.14831720877737,947618.4853410635,3.473545580421576,215.0013010040931,16.93609397082915,7.224802972606053,83.41121142466321,0.19085787648769942,5.67743559102588,1.8346884265279324,20.575330300418248,20.426607345253714,5.792655054924732,23512.040938134327,-1,0
24572,62932,6,24.285308980490836,14939.082188095499,519.5538903041761,11495.005511972962,9.743588261553285,526743.4958172097,17.91481733423574,113.98153879222264,8.352853777209583,0.2968285836475639,72.77798978563915,0.11683327079359665,1.0,1.1377334364340594,1.6902884643496416,22.732969445780267,4.284630626224452,53454.83904913705,-1,0
16909,25,6,69.4772080471696,549.2475398386529,700.7436248083434,42.20905025815927,9.302375781971516,1548028.0803470742,6.1754389189986965,486.43704991725645,2.610586755042379,1.676985336336939,62.10196128869505,0.787486488112746,2.0147949782183514,3.5020658272558904,19.340169145506135,10.29069984176568,4.3057216925884685,0.0,-1,0
30399,443,6,1.0,43152.74238417764,311.7048389374181,333.8667969087025,53.98389225797555,303626.66510503733,28.402261183295302,183.84904631609723,11.3048387627391,5.747132435611881,69.71415667263307,4.344516184259896,4.73882234887951,5.5067475940751835,2.400438002812901,0.8296937652166869,6.113445940276704,0.0,8,1
33182,80,6,1.0367828874441107,1964.9232204299674,570.4343642311753,3571.780723206226,40.42147443360068,1007717.3852482906,8.838127154699297,280.16318243041945,92.13765867776662,1.524963056526386,101.5707450585976,0.2450604150431187,1.0558216267238631,1.4832179107991583,6.343193289888571,1.0037683164367677,4.583959814604449,17094.764450785406,-1,0
42953,50753,17,6.174141521851816,115.69114376202596,550.5156846412762,745.2997807697071,24.086507303418653,343624.7628212309,10.838369284362452,87.70552644890152,26.66322333903789,1.4480293522343066,92.5113794082694,1.3262530529963656,2.7482933268081795,3.586104250750241,3.571147920548427,2.8475790485486976,5.436405863454793,30071.826670318624,-1,0
38705,23240,17,66.9367551392591,53353.446317490685,149.13412865051578,3.3771651900289306,40.30703356050827,96131.22315779643,3.0678051457845354,1181.4840031664369,59.67295145943295,0.9645606746018286,67.45403632862197,0.1162886441879258,2.790278492415852,1.0,6.600126696537679,14.015109928836068,3.8921537810852724,58271.43901812291,-1,0
47409,17183,17,5.9674997112489105,188055.93000220068,569.5782763475776,498.54014648043744,59.5314717597471,13954.056226090242,6.676937897052989,558.4960764992903,38.97739936323086,9.912804456407656,80.47967806198166,1.014928345227804,1.364750604737974,8.2353341418314,32.105337458664614,2.8819657209615106,4.632412146411723,21914.9597679705,-1,0
56652,63098,6,36.887658655221806,2070.250891172024,402.1081415920921,231.82031240530017,148.9472666690488,121380.91054995455,1.225328533516117,127.1005034226125,16.153275089053142,7.585340796361768,43.68986599243876,0.9187544894882222,1.1036859221447393,1.0,58.37687792981733,46.842427602187975,4.503771445314159,50653.826199328265,-1,0
55376,8080,6,6.739762103752424,65014.28682063865,398.6887678265858,3632.9507582548777,31.926641239812312,572837.2943154891,23.549381144409853,212.55569316415173,18.854096071066543,1.8611202474131308,139.15366049978917,0.04081438130674492,2.0011614872146204,1.5471369323100528,58.36322008320292,2.4567829080428383,4.252978144180824,30591.7020190996,-1,0
48758,22413,6,59.99843679893947,33669.91334121531,20.0,4075.0829580988993,25.172922739776794,5315.938555822006,0.5508254382448664,451.65699536466644,5.038590167644682,18.908937877248498,177.51738080059584,0.13761756921671744,1.9513776055022147,2.3496001137663174,9.71898104064521,2.903914748495093,4.123011329276352,16286.67857536502,-1,0
21877,45921,6,26.90646608602664,64268.96700413794,281.6578685019653,8589.555911880716,385.41789135099333,253842.0709303767,12.604748178546295,68.60187084077384,20.35439881472833,3.8215637587190376,21.57058503231523,0.018098150925338216,1.1013881743455665,2.4179668923349853,0.6488347862901565,42.83460557290619,5.766006722530478,17226.443610760252,-1,0
53486,25,6,38.819427794677665,3648.4237024880085,311.20411139966,1024.452176895783,26.851719792533334,280283.7293510588,9.97783526099403,307.4192040014081,2.0118505385045493,8.262774274694493,104.65085391602902,0.28132022028577375,5.325453457977085,4.3647579520012485,8.402260848907039,20.52755993154479,4.157518233973367,26542.618051382076,-1,0
23174,58019,6,47.471745675487114,101244.22010377733,146.13867900249295,176.11789081490207,32.668654809210246,497531.0754572884,41.75285478494821,316.214716005025,23.565225748931915,17.47611608520992,47.86240637335813,1.3558355836625977,1.8395021929985214,2.7396688658366752,6.605237875655979,1.3837868840190288,3.2929928627626346,902.4971135092783,-1,0
24465,17283,6,5.1561112967441876,9355.993675695425,661.5545435726876,3473.1968847430508,57.07958644265783,566079.9866115982,8.887982570601219,117.74065280752927,19.81445246926291,1.0306437923829541,195.21283786064504,0.5499714557726055,1.0,5.094791561768077,29.06714846773363,6.349374642080821,2.930615275960409,25936.208871809104,-1,0
11247,13720,6,127.4996061306328,7581.846954632718,180.64862739778567,1333.1964848452583,109.25293017892237,139454.08612561488,17.387898579385748,831.8853040448504,21.058871120682014,12.563243973490062,19.191579703812582,2.2157854963690515,2.5346812151591087,4.94245149863512,8.47525309918451,2.42120369859398,3.9939475790110084,15694.929474535866,-1,0
10170,45045,6,71.51664611998507,4078.7842388713766,420.24329765232574,3118.0429150951013,93.1640752637714,359582.3074776666,17.683550547537155,465.6910049097312,49.695359359417246,5.7079994978752415,355.173027290799,0.24609792509551856,1.9902842756559749,3.4522922316385927,16.27759036940169,13.291317423993524,6.90297165182496,44788.01204547851,-1,0
23106,25,1,101.78990947584504,15391.093360721308,786.6703789706437,1893.4374013677727,12.473288206026329,1645226.1340026706,3.487754883100548,241.90767943142367,0.9029723849420963,13.52956543344192,110.07458369051326,0.9058240222980023,1.0403348065413773,7.94225755353441,1.0722018089441998,3.1364237171673213,5.767857704854405,16089.941187116674,-1,0
11350,80,6,90.39610477409126,196624.35640136545,537.4280612005957,521.5166082723885,8.595841553170889,1486874.5329484511,33.975500041165,37.70723012859358,43.303993653014956,38.25646743688913,63.979927039884146,0.27767843007648896,1.0873791169447324,3.9988829366309835,1.243152021473317,0.14024671225222543,5.839203856185134,9284.94220233389,-1,1
2852,8080,6,55.71769992177487,4015.7448696723295,385.3053890871564,1768.3517812456948,527.0186134254802,1105009.5054025378,14.940237165080298,248.1439122779485,2.1892459818401533,16.726455586418695,10.609194572220806,1.5134837609028426,1.0,7.074041674897206,0.23544031420295886,2.4782688766723444,3.0272866274432424,0.0,-1,1
29211,48739,6,100.14003512632063,18137.89245581227,454.54382618342663,614.5018454937947,14.662195323492236,810174.1782028839,16.749085090074505,21.965806140512193,0.36464237544425293,3.7306038772986465,194.7645331549233,1.2280235904324583,8.818383688031796,3.589503187088438,26.776488098400527,7.1199402459464896,5.111671288680498,7480.5411218809095,-1,0
33723,14228,1,193.94139255612356,16104.334823986508,94.13960970686975,4948.020220635186,107.05130082818712,65939.65550951137,0.6624003888753063,535.8315148715732,64.99123347314722,8.87809601864743,88.1259527402455,0.1849362223064164,1.2203737128325483,4.002047519036079,5.624252328520915,1.413504790448325,4.6269962402518665,2633.5771062362073,0,0
40328,19613,17,92.194792008528,117965.71329543318,261.7526695663079,3482.7107321276935,88.9318760969397,851227.8905609199,0.5187546558360694,45.010846740044705,83.5963209761112,9.01087653197471,66.79092709271241,1.156302346594541,2.6676685304726404,1.0,0.37138601432383506,33.898380924225734,3.7895553293232203,40910.45891607368,-1,0
16670,64003,17,176.03762923116994,320554.7637294038,186.17914176680736,1421.6168224813287,139.91414564498407,16181.160911260664,119.59708581618847,84.77056323990632,2.066037126109772,52.87260063809317,10.659887877744042,0.1029653142979435,2.3235394783404897,1.397098886301357,7.179100736624871,4.433865619116338,6.661796183443298,0.0,-1,1
25404,37479,6,73.48689977166819,142617.02809419358,447.014056993352,3445.659005241078,79.02715754855188,424372.0287390656,11.687105101933177,160.31345202448335,8.584658729499198,1.9863819855211498,1.4417169096574745,1.3108168791260242,2.9298080586458997,1.6276425560984293,2.214952954209285,4.219358851536556,4.046543838422222,46534.737362504755,-1,0
4069,34448,1,13.74854075661125,11730.182429350742,669.3336847006119,6483.279960201263,118.58247305011886,856593.8025578732,13.079791996387087,558.2072011701977,47.39004887786835,6.111975552081018,2.4183692257581764,0.9215156220687568,1.0,1.076027602774883,9.554856930492946,6.07117656296933,3.8689587496772115,321.59911862155786,-1,0
56118,53590,6,29.461079164790853,9499.352018655874,861.6875116652534,3607.4205030109792,204.39583988669858,755509.4090189952,6.89395957193042,35.861302582634586,16.904753203663503,6.17075311003779,183.58605696725428,0.7510221621690759,2.4458842184231067,1.0,1.4678810859390272,1.9478397882221847,5.1351169808989505,39251.993790509645,-1,0
7348,33865,6,13.774196418509476,16250.459611710594,456.7064664067632,2323.669639579577,21.56615721248083,237471.2659317736,14.674955304578198,125.19615692821127,103.11152098306934,1.8884699001095595,137.2607045479616,0.9716753198780189,9.573320123179627,1.0,46.701701346998085,44.26381745196669,3.905867085520457,28699.454073083936,-1,0
55383,49843,6,52.9211400151511,81598.16559860481,240.90509794695492,1979.6022470217974,51.574189816473876,470720.83729817276,0.7639331287080124,204.1605367352349,21.894429542536937,3.0523662121065525,36.5784794850679,1.015691352434183,7.70903952363885,11.386568428035273,14.770454094363085,13.048469089194208,6.60286270823602,28960.837550733897,-1,0
49144,58385,6,24.922969048154243,157803.61140208633,860.468538042362,1.0858529087221125,232.17216840470036,151274.4739013344,1.7776420978043015,588.8544404989004,5.898240555985584,0.04151111227878172,245.4668238700666,1.5098851244406262,1.0,5.380988629109641,26.444075715502336,17.854535109019732,4.365118409043562,2749.4850282333973,-1,0
62641,57840,6,82.62808696249564,45631.599668063616,476.53115342024904,1630.2279891668152,37.62554584849707,1272904.7973744336,5.388177962816992,97.98397581817004,3.232795255218336,2.1695528912621294,32.96095860532124,0.05678702534101126,1.4844981101899422,11.945258142886923,5.305040103310951,26.934349704965033,4.6072467487414315,25066.871871135823,-1,0
47080,21299,6,105.33513747031627,4588.367249462122,405.49874571056796,288.0529193226489,309.1633030550907,1746498.3326951666,2.820624507680887,21.07059530873221,16.321156308948133,9.793274011533429,3.497240639104928,2.9605329711808093,5.171807800397993,5.3762040354491525,5.439161917943408,43.11479414510417,5.537216572265642,29442.937342392153,-1,0
6931,443,6,141.66609577882306,8172.12032263506,714.5284886893417,8164.173617471042,24.545685066614517,428008.31915295974,22.19213894025507,62.608124859627054,6.715413497751726,0.7153029757744447,15.19230774914884,0.0491861178221032,1.0,8.076412693167839,16.79281647701858,24.19867054666393,6.163993099234775,46597.487293497135,-1,0
6439,18069,6,1.1558253732557016,117350.26957400735,160.56668146195398,648.6638476912598,6.944134007992742,116454.92386402155,27.13728959736338,229.35379175964937,48.14326630370207,12.736118751001408,40.04775511595567,1.248100601427767,3.354917425128703,1.2225820842803143,0.8440319817326081,0.14551367348600464,4.10280158648043,0.0,-1,1
35323,46686,6,138.9764288061641,286693.0614140896,624.4283467839049,435.99664138888784,40.955331172471936,488774.67628957925,51.324315392365236,42.575764683299546,5.354422438740284,23.78775837979861,133.6656105823156,3.797875457763791,1.2556098949437773,4.859517020524002,5.32976628963096,0.2074615694043222,4.332501449210051,17681.660389713994,-1,1
1065,25,17,69.10036240686092,201897.58881060747,583.8322993072064,95.50070714107531,71.69752573690603,604464.2818805438,13.805496614100988,52.12393745606705,10.68899311992896,12.542507159805812,73.45320732146857,3.515434401312406,1.0,3.2027618545828673,2.8452276205725653,5.976599225163458,4.9033415543435455,20509.148171184577,-1,0
52884,443,1,20.247449840605938,10438.792095290799,592.4644214776065,290.08939493810374,35.318761348881225,706305.9520140961,2.5082650608690455,362.47940042881123,10.230001936849686,9.342222043574292,8.334201841730907,0.09845853971683348,1.0,1.1166204037582148,6.436792727848801,47.56001583065091,4.923512575453024,10785.901022616872,-1,0
19751,53,17,22.903967025877186,37504.20531755349,436.6415239670757,118.58458356271754,8.115192684756835,177214.69538549695,7.897712715494693,210.94578596211952,20.317058086018154,24.989558674151176,142.6601553126609,0.03222828259981727,1.3232290127789554,3.1237884015329835,16.071000639747865,23.095024079703766,6.569540466618745,20910.507997772307,-1,0
42149,443,6,19.72987142220251,119387.75047223065,948.6225744927491,4433.931385005368,14.306304813885491,791457.2802707744,102.46444934635402,47.146901149053534,8.246735525529129,65.94647769748877,14.057183535937337,3.7396070025657777,2.0805383558027226,2.1352439571048243,0.7858384960057148,0.06890422580720794,2.756136824893814,13195.039272129921,-1,1
45475,41117,6,16.600126753215164,3668.003375789831,269.01652436496,5141.014380257464,124.84510936751656,205475.98679929355,12.698568700614846,160.76516452594095,6.736538006152372,0.5670954684910576,145.87631977518828,0.358125619964317,1.704858478208077,2.4848906076600645,15.861282508047875,1.4501940285883221,3.1065692670382816,32349.453019783192,-1,0
29064,52250,6,86.99123797654538,171533.89115824248,338.75009313216816,9037.125282045545,186.45309936312356,82574.14480968472,2.887381559820569,107.96737618914702,31.30649124263348,0.13666520234280677,103.59186277368029,2.0381359940876527,1.7136242230225143,13.072977817414104,6.990687017440894,5.263646942588231,3.416066138816417,29253.213567264578,-1,0
36643,34262,6,104.38172230666376,45768.91907672469,619.8300319338632,874.0432212903844,231.47623842213298,1167005.4381716389,1.22638532469729,607.4865432964328,8.252286100939536,9.972804905003189,9.955248062002916,0.8517957502058205,6.471910631471456,4.317490094539703,18.67173199770043,14.132335992808711,6.697370260445762,36847.2399181682,-1,0
22890,41744,17,20.34408424909082,76523.40439162678,228.79424080646908,4587.317636803833,10.68524953489852,311140.75400501833,0.5957271391592485,202.28891327526156,34.39138906538441,4.1757686198639385,20.503932919556426,0.5353098709289928,1.4917094187176578,2.2400366505044147,30.12982056006933,21.358646972731197,3.9224970481920662,34794.59708217788,-1,0
25404,53,6,20.045535745259173,4649.950921918021,260.53511048600797,1173.9067477858255,15.384737746758027,555489.7496661835,16.849256196452625,261.02241388003137,26.60970929522362,3.405873035786586,52.46468636908401,0.2782637844446788,1.0,3.9398573451492878,2.6718229785764924,20.6986967699877,4.353878073260808,23194.291188304207,-1,0
41090,443,6,9.807086901467537,2805.04238723303,578.7781271839904,3329.86389392359,24.135259561450887,419603.9190002881,19.167095112337456,63.16332449196518,6.943075841063766,9.009172804029795,113.05791106215307,0.10607560398853796,1.1862268261257096,1.3995005574647026,14.200467051480409,5.784700451624753,2.900435124752091,38340.28949758595,-1,0
63515,53,6,38.0296146382511,81556.67329343432,760.9493602196345,10877.152327006805,271.9500399910819,684822.7151408149,15.805227353649698,23.0664722038956,2.906809271960988,1.5445321243917756,5.649843531378647,0.45105655487877744,1.8218344311234616,2.381861915014492,25.69808611906888,21.986944517786068,7.38513383815476,6883.088498847399,-1,0
30566,443,6,34.843282376111446,32077.204154304934,344.615200488284,6003.424682896393,44.15178056246371,33642.14583517196,2.3781000017100142,311.4143387537826,3.7008695388662907,1.639498896920499,23.786251026693694,0.2731686339644971,3.417223122573719,4.261811259735038,3.1488393256722285,38.98392643429303,2.7642591741554536,0.0,-1,0
2067,25,6,71.05636047123316,45578.36091228743,548.7858756295916,1450.8282853988592,33.63872547990043,2112128.9543828936,1.0141815801681888,86.57354205932447,40.902437909701675,0.25128682338716407,18.05960867914551,0.40156556950599404,1.0,1.0,15.273078093408483,5.407894800988913,5.220814907467465,21623.29459972887,-1,0
54414,53,6,143.61436734350107,68386.82257818786,425.67680757334034,505.46107614238406,65.58891236192014,186871.66594027102,11.37448613499278,495.8369076253938,39.73721870906863,0.9303593373823181,55.233572753821505,2.595610996839218,1.0,1.6032794232655891,34.45694011890875,6.97458609458321,5.179606419617565,32853.73122695724,0,0
48541,25,1,103.87775691253924,4646.68165882198,424.95277257547707,2112.47356250065,237.03787531105473,1520358.539385243,10.053011692452788,67.69042028165943,36.85191066960145,4.347472948257455,22.57959205544833,2.481515570234754,1.8486048111759685,2.21302709455604,7.132985245015155,0.34436756497425425,5.766803647490176,22671.815950926015,-1,1
3498,8080,6,27.225654402636987,76404.29497195789,357.30969357677213,1079.2325437305462,106.4847325498769,711185.285277009,7.511296043951555,179.07797307227904,94.74937874352547,7.985284983336953,8.536181415184865,1.118027982059443,4.045357422681624,1.0,14.219784681237487,51.33897336240676,4.150993056772606,30388.411804278476,-1,0
